x_values,y_values,word,Cluster,Silhouette
0.0075865453,0.00050154794,perhaps,C10,0.6364846397221607
-0.0030556915,-0.0023389258,separate,C5,0.6202930236173658
-0.006984248,0.00017976419,extra,C6,0.6558263917020445
-0.002901348,-0.004177024,marketing,C3,0.5685205728052577
-0.0015260173,-0.00076740596,disgusted,C5,0.658168664319827
-0.002316242,-0.0006375344,life,C5,0.659724702970117
-0.002317531,-1.4308546e-05,strong,C5,0.6139475295742794
-0.0030128201,0.0032170108,overblown,C2,0.6216706819976414
0.002251363,-0.0024831546,announcing,C4,0.5348493224758342
-0.0022273774,-0.0016261293,classiest,C5,0.6773970074943559
-0.0060077175,-0.0025817042,fascist,C3,0.5601381850297393
-0.0019323524,-0.0003024635,company,C5,0.637727020304741
-0.003556712,-0.00046970186,america,C5,0.6251811856111452
0.0023623488,0.007455643,elegant,C1,0.622371089498844
0.0006338104,-0.0033736944,rji,C9,0.6383121437482803
0.009185636,0.0033723386,corrupted,C10,0.6139465931058501
0.0037796353,-0.00062685646,crazy,C8,0.5440813121352699
0.0033424313,0.0010271828,bergstrom,C8,0.5506591956630377
0.0056271246,0.005496614,midday,C1,0.5430534282196238
0.0013412798,-0.00042961625,outlet,C8,0.6632586840854258
-0.00038788767,0.007248425,blocked,C7,0.553217510183148
0.0043530096,-0.0010649997,immobile,C4,0.523839291936261
0.003713907,-0.0013744892,booth,C4,0.5253423349366994
0.0010168127,-0.005990871,serf,C9,0.6401628095932652
-0.005022098,-0.004477511,purpose,C3,0.6485671103429552
-0.004037921,-0.0018589515,taunt,C5,0.5967394205379539
-0.0015614731,-0.0041763405,novelty,C9,0.6015545856687863
-0.000630164,-0.0024719064,fade,C5,0.5270414076234041
-0.0011353575,0.0041605993,among,C2,0.5873609787878042
0.0037367968,-0.0013597442,digital,C4,0.5253817324257101
0.00234848,0.006891558,delegate,C1,0.6393981440190879
-0.006087354,-0.0021199787,xipad,C3,0.4989163838214283
0.0022748937,0.0018285118,true,C8,0.6075866096899305
0.0043971357,-0.00018382187,caring,C10,0.5552875974233527
-0.0024794484,-0.0011430297,psych,C5,0.6739779582482762
-0.001206241,-8.074059e-05,shite,C5,0.5992862379584993
0.0013073764,1.3388945e-05,ubersocial,C8,0.6713943149800966
0.005343351,0.0012177025,includes,C10,0.6511210844603457
0.006439258,-0.0026216253,uberguide,C4,0.6023513496178989
-0.0022769915,-0.00050720206,sponso,C5,0.6532812450802459
0.0006178199,0.0045754197,started,C1,0.5948860121447456
-0.0053426838,0.002005572,lying,C6,0.6235275204675026
0.00024471444,0.005479117,signal,C1,0.5817377425334367
-0.0038521446,-0.0014387206,strength,C5,0.6266717371830142
0.0006905619,-0.005636586,nexus,C9,0.6557935146777202
-0.004321606,0.002109872,useful,C6,0.5223012191042687
-0.00032598776,-0.0020197982,hootsuite,C5,0.5627115266697728
0.001560968,-0.0012663315,tweetdeck,C8,0.6400014286167922
0.0044922377,0.0032017936,paper,C10,0.5442093506808721
0.0034199287,0.0031301798,mean,C1,0.5617599655936949
4.1511903e-05,-0.0014389795,likely,C5,0.5175080371167238
0.0015929445,0.00014698305,useless,C8,0.6778360781468618
-0.003739979,-8.152925e-05,well,C5,0.5870637424413794
-0.0024115175,-0.0036391395,worked,C3,0.48611745653087557
0.00042139445,0.004662919,evil,C1,0.5815785983112784
-0.00046429495,-0.0006439036,tapworthy,C5,0.5622941852280223
0.0052999775,0.0002996285,avoiding,C10,0.6342723621661985
-0.006401509,-0.0024653585,pitfall,C3,0.5339214102165514
-0.0009436924,-0.005039746,challenge,C9,0.6451005132705446
-0.0025632624,0.0018730023,disaster,C2,0.6432990045376277
0.0012908558,-0.00026252176,died,C8,0.6657544139336025
0.0042391224,0.0012300952,middle,C10,0.5912908173301127
-0.003893932,0.0043694326,function,C7,0.5518017529016244
-0.0016610987,-0.003763074,heading,C9,0.5613916713993544
0.0010893435,0.002395724,march,C8,0.5337336502036323
0.007943472,-0.0009178739,smackdown,C10,0.5634967282928149
-0.004445969,-0.00020371428,banality,C6,0.5036411427234385
0.0009654248,-0.0017774666,batt,C8,0.5766088019413946
-0.003972266,-0.004541236,shit,C3,0.6353396140015741
0.00095796393,0.0053056283,notevenstartedyet,C1,0.6331913594502706
0.00095203414,-0.0040058563,selfish,C9,0.6428235069028129
0.0027088444,0.002762435,brand,C1,0.5456952352281774
0.0008937425,1.4578245e-05,microsoft,C8,0.6541503280223585
0.005119623,0.0003242055,served,C10,0.6279968651201044
-0.0001650619,-0.0016460158,talk,C5,0.557339087287304
-0.006993544,0.0021215938,mistake,C6,0.6553431252021095
0.0022528847,-0.00035624203,building,C8,0.6678669619992623
0.0018713605,-0.00579257,netflix,C9,0.5945675770908027
0.00018984819,-0.00034191448,cwebb,C8,0.575599418264999
-0.0019395776,0.0007075325,grant,C2,0.521925760647644
-0.0006141281,-0.0005984184,hill,C5,0.5826695537257911
0.006874217,-7.986324e-05,take,C10,0.6217125251437148
0.004405764,0.0033196402,tablet,C10,0.523053795387453
0.0014104142,-0.0064371303,call,C9,0.6177618472700036
0.0048357476,0.00055745395,brain,C10,0.6202776780760476
9.28853e-06,-0.0036446606,apology,C9,0.643560304820874
-0.0033718892,0.0010144776,randy,C2,0.5298201628056101
-0.002003422,-0.0058452454,popping,C9,0.5418738675421897
0.0027816913,0.0013458945,algorithm,C8,0.6070149597298502
0.0041929064,-0.0012821634,skewed,C4,0.5499153603187744
0.0009558322,-0.00059133983,query,C8,0.6401058342555747
0.0013957268,0.0043197526,attendee,C1,0.6370932592794573
0.0049110427,0.0007919244,makeshift,C10,0.6298735707740754
4.686797e-05,-0.0043526273,make,C9,0.6667048621454548
-0.0004944034,0.0095973285,sense,C7,0.5682006961380767
-0.001422488,-0.0012982083,limit,C5,0.6649900684079882
-0.0022109295,0.00211226,specific,C2,0.6625085833401627
-0.00020575672,0.0022246996,platform,C2,0.6169611354649982
0.0057993326,-0.0019521533,interview,C4,0.5798076694593359
0.0036230886,-0.0018663616,kawasaki,C4,0.5765342440345551
0.0016467222,-0.0057312995,believe,C9,0.6103527299003305
0.0029550719,7.955723e-05,explanation,C8,0.6256753619539565
-0.006064991,0.0011847063,continuous,C6,0.6603500157521491
0.004738655,-0.0022938312,survival,C4,0.6364788131985086
-0.0035825733,0.0030587604,groupme,C2,0.6015559847617248
-0.004096149,0.0012762443,approval,C6,0.524515214129798
0.0016887261,0.00078632555,woe,C8,0.6681109402418868
-0.002256419,-0.0005875529,group,C5,0.6574390897932019
0.00047608642,-0.004346135,agree,C9,0.667432248776111
-0.0049117375,0.004134292,whowillrise,C7,0.5401681283323994
-0.001514152,-0.0008222385,love,C5,0.6600530048193269
-0.0058093346,-0.004691266,quite,C3,0.6523804885828746
0.0014942067,-0.0042767897,grumbling,C9,0.6079852933262337
0.0016816237,-0.0057834545,feature,C9,0.6079652087446304
9.765036e-06,-0.004077601,meetups,C9,0.6598364510641319
0.0033518616,0.0016800371,austin,C10,0.48071337042235224
0.0063335267,0.0015807956,least,C10,0.6632766318117546
0.00123169,-0.0027703778,meetup,C9,0.5663925026035665
0.003064532,0.004276354,virtualwallet,C1,0.6473748197855302
-0.001760865,0.00085518026,standardization,C2,0.5575378919031879
0.005223479,0.0040523256,confusion,C10,0.5229384965545565
0.0012591288,-0.00039636687,rear,C8,0.6613158807781936
-0.0012926754,0.006122849,facing,C7,0.613670574923613
0.0013808089,-0.0018632646,camera,C8,0.5810574415069553
0.0011029186,0.00067333184,ipod,C8,0.6533345881381443
-0.0018551034,0.0016526063,hhrs,C2,0.6482110976448419
-0.00083878724,0.0020001263,lonely,C2,0.6550892657996851
0.00055329973,-0.00039537906,planet,C8,0.6164291780748345
0.0019139835,-0.00214826,free,C8,0.5380437177337306
0.0025015431,-0.005947507,cluttering,C9,0.5418090954437322
0.0024151765,-0.0004966794,handset,C8,0.6569993142140444
-0.0020100004,-0.0042617754,failure,C9,0.5560763991741633
0.0021014228,0.0011196721,deleting,C8,0.6593812384191791
-0.00041564848,-0.00076720974,stop,C5,0.5608225327200713
0.0032467314,-0.0012393475,loading,C8,0.5382191152927779
-0.004791484,0.001802184,draining,C6,0.5919800526983301
0.0018541486,0.0045657787,cancel,C1,0.6582640728617624
-0.0029242618,-0.0009262278,project,C5,0.6642836791948593
0.0067059607,0.0034306624,manager,C10,0.6164115289928759
-1.7636418e-06,0.0009356424,nowhammies,C8,0.5272972167307269
-0.0030619414,0.0013563875,betterthingstodo,C2,0.5850908113138756
0.0060647596,0.005820793,queue,C1,0.5332671871109681
-0.0010670193,-0.0040710997,cant,C9,0.6233173930206894
-0.0033984466,0.0012200758,spell,C2,0.5557051440483308
-0.007789181,0.0013919271,checking,C6,0.6614514684093464
0.003612806,0.002057404,without,C10,0.5368232101319027
0.0045364643,0.006693908,correct,C1,0.6137674031691907
0.002321208,-0.0012920472,must,C8,0.605994254222586
0.0036221996,1.8350816e-05,grrr,C8,0.5477005171198652
-0.00290443,-0.0011262392,load,C5,0.6692257580161014
0.0019914324,-0.00085007126,feelin,C8,0.6537494939217459
0.0028829745,0.002103232,touch,C8,0.5554893569298974
-0.004686807,0.00108087,charge,C6,0.6029319251595189
-0.0017126979,0.0032888227,every,C2,0.6562743902877244
0.00084852765,-0.0024012583,running,C9,0.5329284876829341
-0.0019216267,-0.0015586929,lowest,C5,0.6757574035027508
-0.00070678786,-0.0027667682,possible,C9,0.5130531232253583
-0.002961687,0.0028073431,screen,C2,0.6491621316473416
0.0048441314,0.011655211,brightness,C1,0.5636659155415816
-0.0016731116,0.0079931915,basic,C7,0.6303130336282343
-0.00088384014,0.0019301928,flash,C2,0.6554110404681198
0.0033118306,-0.0069346917,discussion,C4,0.502628238211758
-0.008611479,-0.0038839574,relevant,C3,0.5676904122385406
0.0014288739,0.0008885799,asked,C8,0.6584792597092833
0.0018164954,-0.00040136318,mayer,C8,0.6744769178968592
-0.00018323422,-0.005055366,remove,C9,0.6710913755358812
0.0030796127,-0.0009942963,deadly,C8,0.5822221608273487
-0.001478051,0.006584571,route,C7,0.628852508201055
0.00059222314,-0.0028792538,map,C9,0.6044706194248584
0.00016814425,0.002367884,death,C2,0.5843168410774366
0.00060957007,0.0006705056,valley,C8,0.6227320250197563
-0.0003428655,0.0016637439,branded,C2,0.6005616431870243
0.00097644737,0.0025110922,native,C8,0.5096141318836831
0.0051224064,-0.0013500452,usage,C4,0.5377381518750711
-0.0032401672,-0.0017939241,marissa,C5,0.6480058951125558
-0.0009056526,2.8570355e-05,customer,C5,0.5740952137838253
-0.00046046556,0.00015969227,service,C8,0.49225951530957585
0.0040657236,-0.00015568842,quicker,C10,0.5130700781533398
0.0007057949,0.005921619,response,C1,0.6050997957159903
-0.0001742034,0.0014644164,douche,C2,0.5622250519572467
0.003306883,0.00056457624,cake,C8,0.5750070849639698
0.0006797246,0.004362322,amazing,C1,0.5904096310548487
0.0038486659,-0.0026413586,putting,C4,0.6394885105432647
-0.0030913374,0.0031088407,note,C2,0.6260837240432781
0.00043464222,-0.0023232398,sxswgood,C9,0.5397690046588038
0.0032046388,3.715217e-05,quotable,C8,0.6020244525356654
-0.0006442729,-0.0024683792,flip,C5,0.5290392309884895
0.0031547467,0.00077260303,board,C8,0.5877186489464937
0.0003882903,0.0008493224,somebody,C8,0.590310799600833
-0.000341153,-0.00975564,write,C9,0.5638961591277268
-0.005528802,-0.005881745,consistently,C3,0.6536746702758609
0.0022258745,0.0008266429,type,C8,0.660784963998851
0.003346631,-0.0046053897,goddamn,C4,0.5949643199073347
-0.0045411065,0.009141159,jump,C7,0.6441368439328504
0.003970417,0.0035912166,fuck,C1,0.5510331243244692
-0.00497011,-0.0002806924,respect,C6,0.5664166790763895
-0.009485201,0.0063085887,wwsxsw,C6,0.49883898562011086
0.0015487731,-0.00024843746,walk,C8,0.6730632895300936
-0.0091965245,-0.0010083794,lady,C6,0.6003481645383206
-0.0030263483,-0.0011289084,bird,C5,0.6673540851653514
-0.007498887,-0.0010186427,lake,C6,0.6192209760150018
-0.0007871687,0.0035321065,lovely,C2,0.6336599663675104
-0.0031533935,-0.0021769207,travel,C5,0.6280354323887511
8.136522e-05,0.0007633119,trusted,C8,0.5579185457169037
-0.006271284,-0.0055046757,calendar,C3,0.6536327272478984
-0.0013137747,0.0006616029,frankeninterface,C2,0.5294747181158519
0.0027980017,0.004787238,designed,C1,0.663108464823088
-0.0032417085,-0.0013252946,metaphor,C5,0.6640984357201422
0.0040195477,-0.002257786,us,C4,0.6248112477031025
0.0039532557,0.003684654,enchantment,C1,0.5607062630635176
0.004978054,-0.0018817849,window,C4,0.6019586791084578
-0.0013965984,-0.00434697,voluntarily,C9,0.6197296050363259
-1.5667287e-05,0.000981698,greatest,C8,0.5194910484149569
-0.0019933863,0.0030253252,collection,C2,0.666480719000041
-0.004935379,0.0043963343,egomaniac,C7,0.5656096081200014
-0.0031258324,-0.0041928873,history,C3,0.5903980366624262
0.00016520657,-0.003630974,haha,C9,0.6460673643187177
0.00034600036,0.0017033692,sell,C8,0.4958721608847924
-0.0036020686,-0.0015290501,dream,C5,0.6433742215077405
-0.0017856391,-0.0012309129,steve,C5,0.6740401457846322
0.0036364633,-0.0017998904,part,C4,0.5705659949825136
0.003699311,-0.0015291998,made,C4,0.5441010801138584
-0.00069418055,0.0024667946,suicidal,C2,0.6565432804904556
0.0027339864,0.0016721183,chinese,C8,0.5970885944612039
0.0002159875,-0.0038790829,vintage,C9,0.6566931681579717
-0.0031087215,-0.0027891851,format,C5,0.5702324105599751
0.00088747975,-0.0032557496,mostly,C9,0.6278046015078582
-0.0035782522,0.0023866233,snarky,C2,0.5950208680621506
-0.008645366,0.0034656075,employee,C6,0.6118529977372715
-0.00077346066,-0.00041448575,day,C5,0.59522994377414
0.0015615368,0.0073687215,always,C1,0.5990528537003087
-0.00039166884,0.0005582694,important,C8,0.50303598190756
0.0013555409,0.0009173685,working,C8,0.6549354490764119
-0.003642393,0.0027398788,official,C2,0.5933084485734894
0.0017842704,0.000904439,using,C8,0.6665459047681564
-0.0046957433,0.001764981,photo,C6,0.5842838808583369
0.003269791,-8.953037e-05,look,C8,0.5968982301434855
0.00049945933,0.004607428,weird,C1,0.5860848190462495
0.0043913326,0.00094156415,excited,C10,0.5982625396632554
-0.0008810981,0.0028977748,convince,C2,0.6653926589388439
-0.0022669372,0.0016603668,watch,C2,0.6399253254438778
0.0012653536,0.007880874,comedy,C1,0.5651260565471943
-0.004351757,-0.0026236444,crunch,C3,0.5094025691883659
-9.113745e-06,-0.0049975403,crippling,C9,0.6729405233434603
0.00052893185,0.0024190235,voice,C2,0.542344583326745
0.00074582436,0.0013930652,regular,C8,0.586477767260007
-0.006825986,-0.0012762187,texting,C6,0.6041697890496378
0.0054267854,-0.006160656,expect,C4,0.6111387927660717
-0.0007455696,-0.0017944257,insidious,C5,0.6166041969831435
-0.0064751194,0.003182685,approach,C6,0.6177412694984611
0.0040906807,0.0023149236,disgraceful,C10,0.5913354557441429
-0.0047061387,0.009223592,libraries,C7,0.6424115180595542
0.0027124484,-0.004629002,bldg,C4,0.5331876872608297
-0.0009195604,-0.00023067581,appstore,C5,0.6036325432032624
-0.0016340007,-0.002093669,wholistic,C5,0.6401382536079487
-0.00027624695,-0.0027736786,mktg,C9,0.553434024233868
0.0009395424,0.0033801876,awareness,C1,0.5494261819560294
0.0018590549,-0.0021626996,strategy,C8,0.540630795705233
0.0030934247,-0.0031910369,adoption,C4,0.623311600732362
0.005335201,-0.0036355588,rely,C4,0.6628431646064133
-0.0053029894,0.0030126565,composed,C6,0.5839015653530191
-0.00060136284,0.0042857793,acerbic,C2,0.5633038009310734
0.0021219703,4.1132487e-05,cynical,C8,0.6736405374807839
8.3794854e-05,0.0056570563,crashed,C1,0.5569988478640364
-0.0034904205,0.0054179784,dumped,C7,0.6257342164177511
0.007824877,-0.0027939458,twitterpower,C4,0.5664755335793343
-0.0014651469,-0.002056898,imthatgood,C5,0.6358262012646203
-0.0026156139,-1.7652834e-05,meet,C5,0.6144807727200946
-0.0042308085,0.0054118778,lover,C7,0.6270232130547266
0.0034522621,0.00012842465,tiff,C8,0.5690644487713422
0.0016484675,-0.0009277379,month,C8,0.6561167928203367
-3.2140838e-06,0.0008878689,disappointingly,C8,0.5324067572063249
0.001976582,-0.00558488,friendly,C9,0.5849783891140873
-0.0019682837,0.0019897632,page,C2,0.662846009421458
-0.005805412,0.0020780137,rank,C6,0.6397888211791458
0.0026962461,0.008850326,ridiculously,C1,0.5881835512090178
0.002989645,-0.002828603,franken,C4,0.6160396465081415
-0.0035637403,-0.00548868,justin,C3,0.6127686763408543
0.000918653,0.00084478775,timberlake,C8,0.6365932103073251
0.00029690829,-0.0024706165,flaw,C9,0.5507888321228963
0.00251573,0.0014738665,stay,C8,0.6242318036101793
-0.006108272,-0.0055873916,switch,C3,0.6547975423338539
-0.0029370233,0.002063086,ipaddesignheadaches,C2,0.6388247483292903
0.0018170909,-0.00292438,kinda,C9,0.5138220581002808
0.0018005922,-0.006483247,embarrassed,C9,0.5969852209917972
0.004536864,0.0031363592,annoyed,C10,0.5547028001335786
0.0038553525,0.00027371477,forbidden,C10,0.49940234566002856
-0.0031624038,-0.0035767965,spoiled,C3,0.5389250913901683
-0.0052874144,0.002487539,live,C6,0.6037636272938178
0.0008828686,-0.0024144342,rocking,C9,0.5331780790000447
-0.0019332556,0.0006325167,world,C2,0.5047541766944897
0.0005181642,0.0034965975,disappointed,C1,0.5009181028125431
-0.0012269624,0.0010060049,overlapping,C2,0.5906742024428473
0.005579434,0.0008895972,example,C10,0.652524586822527
0.005063549,-0.0024287063,fest,C4,0.6357282037420374
-0.0022490956,0.0063749733,fellow,C7,0.6437101302015844
0.0016363375,-0.0012227694,festgoers,C8,0.6415581319867341
0.0004549018,-0.004819683,film,C9,0.6686781198382221
-0.006261054,0.002476977,anybody,C6,0.6399596639712699
0.009189957,0.0010861469,downloaded,C10,0.6234248673977724
-0.0018225124,-0.0072167898,stuck,C9,0.5385626864013136
-0.0059097963,-0.0030932166,downloading,C3,0.6074699849849067
-0.0002728843,0.003670681,startup,C2,0.5844344632817171
-0.0023977144,0.002721182,srsly,C2,0.6690581177969149
0.005062385,-0.0012468109,promo,C4,0.5248873457337506
-0.0056137946,0.00017816685,excludes,C6,0.6309012715461324
0.0027829949,-0.00048191557,since,C8,0.6400243681471904
0.0062216907,-0.0013948331,insists,C4,0.5021999521188295
0.0020187118,0.0025259594,disney,C1,0.4888721307414341
-0.0039726696,-0.001647634,autocorrect,C5,0.6156933266163743
-0.00780182,-0.00095903367,tried,C6,0.6194300182692373
0.00037770558,-0.005274347,coworkers,C9,0.6680545298929716
4.9036364e-05,-0.00096814136,visigoth,C8,0.5108876830510518
-0.0008779309,0.0006974159,five,C2,0.5447691439744793
0.0029093947,-0.00365493,game,C4,0.5977803818697427
0.003077834,0.0046117613,try,C1,0.6529631971765824
-0.0022235047,-0.0018751536,notice,C5,0.6673824758350769
0.004245871,0.0021936262,prodmktg,C10,0.6045116880644833
-0.00076439825,0.0026577977,term,C2,0.661159938492101
-0.0016045733,0.00022588174,web,C5,0.5682432478624554
6.1487466e-05,0.00023692223,saatchiny,C8,0.5856828397408191
-0.0033011138,-0.0054856124,leaning,C3,0.5967080522862883
0.0003877939,0.009804199,small,C7,0.5268567598922724
-0.0023839555,0.0009492798,button,C2,0.5557599579697711
0.006299913,0.004064397,uxdes,C10,0.5758057756505189
-0.0009846912,-0.0037031271,compatible,C9,0.604269503726897
-0.002580372,0.0009916788,maybe,C2,0.5561731696932669
-0.0029412087,-0.002203168,commandeered,C5,0.6364416039901754
0.0009172506,-0.0015599986,setting,C8,0.5892958837795764
-0.004148514,0.00050925044,relinquish,C6,0.5156700146673819
0.0031812147,-0.0046783662,ready,C4,0.5793277101800695
-0.0047017615,-6.768169e-05,realized,C6,0.5506285208569939
-0.0018607164,-0.0002967214,shitty,C5,0.6363494346787362
-8.948309e-06,-0.0013542151,charging,C5,0.5217243987500741
-0.006302848,-0.0036394163,several,C3,0.6272445491655894
-0.0018497686,-0.005486599,conversation,C9,0.5651776005750672
-0.0021989138,0.00536023,browser,C7,0.6007679412894475
-0.0075478097,0.0034733922,missing,C6,0.611044440540579
-0.0028965755,-0.0053456766,somehow,C3,0.5641631090765687
0.006259084,-0.0036968417,chrome,C4,0.6416683753918444
-0.004360089,0.0058715604,startupbus,C7,0.64095519333774
-0.0056686075,-0.0012286999,anyone,C6,0.5711516251866363
0.0037249005,0.0022751177,mozilla,C10,0.5556250515323984
-0.0011645519,0.0009671985,crapkit,C2,0.5855733264072964
-0.0041757473,0.007034867,webkit,C7,0.6564923629610834
0.00086008967,-0.00136895,gecko,C8,0.5952173244704079
-0.0024940018,0.0006431065,bandwaggoners,C5,0.5080899503412492
0.0022416722,0.0016203168,cited,C8,0.6287934888752121
-0.0017813585,0.0052099354,opposite,C7,0.5759122304372082
-0.0017669095,0.0033483442,crowdsourcing,C2,0.6514808003051682
0.0039426726,-0.0026265606,proprietary,C4,0.6411711445900824
-0.0023910375,0.0026682261,csuitecsourcing,C2,0.6688352929836052
0.0046472163,0.0056175846,walked,C1,0.5990504529684622
0.0031463976,2.9533074e-05,bahahahaha,C8,0.6083256908805591
-0.0013277581,2.7658245e-05,past,C5,0.589708387302337
0.0018198058,0.0047913212,supposed,C1,0.6593192266313201
0.0021272106,-0.0002735538,downstairs,C8,0.672903163717311
0.0070067886,0.001929221,cult,C10,0.6612454609095173
0.001171229,-5.5303564e-05,outside,C8,0.6656626133353659
-0.0047792695,0.0046287864,iphones,C7,0.5866325663474706
-0.0017370874,-8.0190075e-05,prefers,C5,0.6139254019331598
-0.0007001828,0.0017867106,hyped,C2,0.6391387100638823
0.0062301806,0.0033906912,bang,C10,0.6124210690570667
0.002839212,-0.0022373411,vega,C4,0.5584095724169837
0.0023041393,-0.0037990785,ces,C4,0.5179476560739154
0.0021098386,0.00695371,hand,C1,0.6321226376632081
-0.0002567533,0.0016751207,warmer,C2,0.5915037427051366
-0.00043129828,0.0002908508,staying,C8,0.508156040399852
0.0021831994,-0.00051198923,alive,C8,0.6643955085150944
-0.0006674285,-0.0028452666,indie,C9,0.5299932551443
-0.0012461818,-0.00611255,development,C9,0.6044253479786728
-0.00084222696,-0.004045784,survive,C9,0.6327728244995701
0.0013115093,0.0028388493,kind,C1,0.5263796878421675
0.0022310007,0.00087959087,downer,C8,0.6594323009033225
0.002000869,0.0010596465,coronasdk,C8,0.664793603988614
0.00207273,0.0023862643,self,C8,0.532813562257532
0.001119091,0.0039924183,downside,C1,0.6083641816494028
0.0012078212,5.1624178e-05,mocked,C8,0.6687113190392958
-0.0020012204,-0.002134224,sabotaged,C5,0.6490178260157368
-0.0021325764,-0.0005138404,youtube,C5,0.6532910633784446
-0.00068758684,-0.0007666813,account,C5,0.5993359455924542
-0.0017305455,-0.0011735319,entire,C5,0.6725156016247649
0.0017757305,-0.0066901115,online,C9,0.5967200239189162
-0.0012052866,0.0019383901,ecosystem,C2,0.6654473024068204
-0.0010614743,0.0019237213,form,C2,0.6633295518512055
-0.0041716592,-0.0031304383,friend,C3,0.5576041774894355
-0.0034114849,-0.0025494986,abandoned,C5,0.5764229875401465
-0.0025482553,-0.0039138435,reality,C3,0.5217713509731878
-0.0021771858,0.001193548,communication,C2,0.5990639811018784
-0.010582346,0.0042016725,stopped,C6,0.581518416876253
-0.0013561986,0.000109192544,happened,C5,0.5790796083729521
0.0006597766,-0.0033019262,taxi,C9,0.6345948890434512
-0.0019286369,0.0026134297,magic,C2,0.6760323227103433
-0.005556429,0.0058920523,cab,C7,0.6222305900923368
-0.0023589237,-0.0056067184,explaining,C3,0.4974185034879408
-0.004322681,-0.0037548481,realistic,C3,0.6128858531426031
0.00041877458,-0.004884168,bot,C9,0.6694680440066817
0.0034096718,-0.00094890845,experiment,C8,0.5591728720122121
0.0031920592,-0.004572276,utter,C4,0.5850682041933497
0.0033177978,-0.00041484804,letter,C8,0.5953913102303857
0.0030128628,0.0033197547,ballroom,C1,0.6080488671867363
-0.003189657,0.00079181354,wrap,C5,0.49815136436041424
0.0012548447,-0.00043343578,gamechanger,C8,0.6601230934250417
-0.004377193,0.0018874978,wave,C6,0.5410501108855104
0.004019232,0.0034749324,doubt,C1,0.53476276353909
-0.0025591603,0.0010144222,apparent,C2,0.5606834499329911
0.0010196678,0.0044322186,nice,C1,0.6192241543694944
-0.00023756857,-0.003585063,stuff,C9,0.6331813347156208
0.0011309407,0.0013713326,removable,C8,0.6208963397797685
0.0019396904,0.0028506867,alwayshavingtoplugin,C1,0.545269348871559
0.0005655145,-0.0027578205,gsdm,C9,0.5931087102125249
0.0003860541,0.004034101,foursquare,C1,0.5359198001342476
0.0026520153,0.0011937119,gowalla,C8,0.6243576532160793
-0.0047660037,0.0034712546,bruise,C6,0.5194116708688238
-0.0017345062,0.0050545163,panelist,C7,0.5582512554240414
-0.005456567,-0.0011324497,regarded,C6,0.5603258565888858
-0.0047117607,0.0023791133,sustainability,C6,0.560294552272498
0.001558726,0.00028680376,space,C8,0.6756728156489483
0.0018203479,-0.0059600873,corporate,C9,0.5982257106006453
-6.613405e-05,0.0016816488,reporting,C2,0.5671014070468381
-0.0018566725,0.004087995,transparency,C2,0.5759061130734691
0.0017733825,0.0058679488,evolve,C1,0.655590275801397
-0.0029610575,-0.002228046,impossible,C5,0.6337545813522278
-0.0031667287,0.0019915511,downloads,C2,0.6267658193638859
0.004838621,0.002067926,presentation,C10,0.6376929696862295
0.0048248284,0.0033914049,sale,C10,0.5533691314902457
-0.001401033,-0.0016137165,pitch,C5,0.6603160024210477
0.004160779,0.001193455,sooo,C10,0.5822604776742143
-0.0026220472,-0.00028735274,ipads,C5,0.6379109052833204
0.00032270487,-0.0037432848,session,C9,0.6529710508108103
0.0029012025,-0.0046235444,amismarternow,C4,0.5557229572289778
-0.002943446,0.008058141,hear,C7,0.6562012672541455
0.005052126,-0.0058175856,awesome,C4,0.6149448627801453
-0.0013004154,-0.0031828298,acknowledge,C9,0.5191494823946586
-0.0004256776,-0.009661868,increase,C9,0.563258280449108
0.011192545,-0.0053570317,support,C4,0.5596871749270631
-0.004389114,-0.00010592608,incorrect,C6,0.5028259747209449
0.00081216556,-0.0010605354,sxxpress,C8,0.607918920575704
0.0036004703,0.0051521095,almost,C1,0.6395355747101277
0.0010733161,-0.00054925424,exposing,C8,0.6483291393249464
0.00016956827,0.006638427,horrendous,C1,0.5237301401610871
0.0007023056,-0.003207643,aron,C9,0.6294006646451749
0.0017883148,-0.007903337,pilhofer,C9,0.5837780272089194
-0.0015877105,0.0018730292,khoi,C2,0.6622395962923532
0.006586758,0.002067989,vinh,C10,0.6609308338081386
0.0007460442,0.005094493,media,C1,0.6191910338501421
-0.0011597931,-0.00069351954,skip,C5,0.6428111165374657
-0.00090668927,-0.0031121462,barely,C9,0.5471453332442184
0.0020428246,0.0025651332,shrink,C1,0.4971921570186259
0.0025728433,0.0010083512,pollak,C8,0.6362735186562236
-0.00034453266,-0.0012904208,trouble,C5,0.5715106881454465
0.006216034,-0.008216063,sxswbigbrands,C4,0.572491163077841
0.004846028,0.0028211873,turning,C10,0.6021228827754679
-0.0018488438,-0.0014136025,forgotten,C5,0.6766697113814916
-0.0006751635,-0.0022134683,kicking,C5,0.5685960373791363
-0.0002374905,-0.0028813395,talking,C9,0.5703257855668687
0.003324105,0.0058096093,neither,C1,0.6511013073901091
0.00042679813,-0.0017606927,partial,C8,0.5236803267590013
-0.00035449988,-0.0047612227,fine,C9,0.6663288154865422
0.00060335145,0.0053829434,deciding,C1,0.6155810452029267
0.0022712029,-0.00029859514,ride,C8,0.6674895758156268
-0.0016595384,-0.002420403,hell,C5,0.6136072915332379
0.0048572836,-0.0038190212,sold,C4,0.6628790492620311
