word,x_values,y_values,count
popupstore,-0.11152307,-0.0009394611,6
kick,0.20133424,-0.023765363,13
cable,0.08881116,-0.0053899367,7
outlet,0.21613479,-0.031548552,8
purpose,0.11524985,0.0071811564,5
gary,-0.0738428,-0.0193881,5
envy,0.23702964,-0.018565878,13
challenge,0.55940056,-0.07113522,18
bike,0.07715511,-0.017219452,5
killing,0.3505959,-0.003421492,18
lonely,0.29649168,-0.032263797,17
planet,0.2604635,-0.025356332,15
boyfriend,-0.046692647,0.0024240946,5
kind,0.5107332,0.009549869,16
banking,0.092817836,-0.031349104,5
events,-0.019761622,0.017058676,5
try,-0.17412317,0.18789221,10
dear,0.32738,-0.056860905,15
pearl,0.21439868,-0.05295738,15
happens,0.5772182,-0.019361863,13
startups,0.16836442,-0.036703292,10
leanstartup,0.2666558,-0.005414505,11
confirmed,0.065862186,0.007110713,18
break,0.17392547,0.0144457985,9
novelty,0.07197791,-0.012145922,11
fade,0.18490845,-0.019063167,12
delegate,0.12907125,-0.014776589,10
reading,0.7349389,-0.014048314,19
banality,-0.001459978,-0.006116446,6
guardian,0.14469346,0.00014419701,8
profile,0.00061446463,-0.011588061,5
footage,0.055917628,-0.0052744704,5
playsxsw,-0.1691824,-0.008795943,5
actsofsharing,0.024834225,-0.0020367072,10
knitted,0.04568034,0.0069069997,6
staircase,0.1032523,-0.025128236,6
attendance,0.25786126,-0.036492426,8
tomo,0.09693605,-0.018696457,6
hosted,0.16430564,-0.03619325,12
advice,0.13646413,-0.025010772,11
iron,0.135782,0.0057441886,8
caring,0.06934029,-0.02347296,8
featured,1.030129,-0.1053039,40
ton,0.3487566,-0.027303433,11
spring,0.0003919474,0.011255017,5
hilarious,-0.030230187,-0.0068487055,6
plaid,0.043552212,-0.023616977,6
hmmmm,-0.16425215,0.04077597,5
tuned,-0.025356948,-0.013459313,7
redcross,0.054378755,-0.013555,5
invades,-0.0823039,0.0036478739,5
mozilla,0.15684557,0.00434708,6
scan,0.08678813,-0.004368905,5
rank,0.079483636,-0.0016109481,5
assume,-0.05085914,-0.00603793,5
useful,0.62771034,-0.049123544,20
maes,-0.012826529,-0.0022359067,6
dark,0.32591957,-0.048597906,9
shade,0.1211949,-0.00957282,7
color,0.13852453,-0.027686352,5
blue,0.76640564,-0.053935517,16
entire,0.28665206,-0.029249903,9
mostly,0.22307295,-0.029726233,7
filmaster,0.02385713,-0.028851487,7
born,-0.1405344,-0.015156799,6
pas,0.16128962,-0.016702445,7
wssxsw,0.09659285,-0.016485907,7
zomg,-0.18427108,-0.0030379873,6
double,0.46932474,-0.03712437,15
study,-0.011835424,-0.006482947,6
signing,0.27457562,-0.039229106,12
impression,0.15173669,-0.011313568,9
visit,0.86745363,-0.045267753,26
art,0.3229566,-0.03795896,13
thinking,0.3359578,-0.05911848,16
press,-0.002678441,-0.014204842,7
unique,0.045936447,-0.0066257976,6
accuracy,0.092799,-0.01502919,6
handle,0.20392448,-0.034385175,12
scarbrough,-0.095706776,-0.025039202,5
somehow,-0.02321378,-0.023971615,5
watching,0.4908357,-0.04472396,24
covering,-0.21395986,0.067148365,5
layer,-0.04538949,-0.00025649273,5
upcoming,0.14383188,0.00433858,6
dropped,0.06478267,-0.014353326,8
woot,0.079671174,-0.012406607,9
hcsm,0.22555988,0.0026398448,9
whoa,-0.051627718,-0.00077606336,8
checking,0.6806794,-0.11139291,36
kill,0.40998152,-0.032802943,12
efficient,0.019537924,0.004935405,6
woohoo,-0.01701172,-0.024244485,8
worked,-0.047478154,-0.0018173193,6
wearing,0.4661177,-0.027426718,12
avoid,0.23415942,-0.0084571885,8
hair,0.045535073,-0.03846573,7
partylikeits,0.09948049,-0.007448508,9
member,-0.13021415,0.0037971325,5
mapping,0.13212548,-0.018998537,7
earlier,-0.0071582473,0.018611277,6
smartphone,0.24948509,-0.019258453,12
mentioned,0.025088217,0.0074239816,6
discovr,0.39280462,-0.081896216,13
student,0.044854257,-0.01897025,6
chris,0.4964938,0.011650032,15
sacca,0.09262648,-0.010562332,7
swarm,0.29553175,0.07444973,15
ensues,0.10404557,-0.008398123,7
pubcamp,-0.000820449,-0.0008420685,6
smileyparty,-0.05958988,-0.010507321,5
sxswnui,0.010981029,-0.0058328845,6
checkin,-0.09924552,-0.004332848,5
crowley,0.5522791,-0.049043696,17
ireport,0.105141215,0.0009670595,11
schwag,-0.05105055,0.007911982,5
covered,0.060640547,-0.015624704,6
sauce,-0.07807317,-0.003333535,5
filter,0.044628985,0.003205332,6
hashtags,0.02576265,0.007208951,6
suggest,0.059667666,-0.004417266,5
paid,0.01043441,-0.014110083,7
taco,0.3697264,-0.038256425,11
bored,-0.054287225,-0.00030776145,6
pattern,0.0010321129,-0.019655619,5
anatomy,-0.077379905,0.012958382,5
decision,0.049906626,-0.019044088,10
hotspot,0.0025970533,-0.008324545,6
youtube,0.40165544,-0.030163167,12
shuttle,-0.09086258,0.024765473,5
middle,0.038555525,-0.014471299,6
function,0.12805593,-0.041406307,9
cash,0.28998256,0.0027149946,8
entered,0.09894738,0.0021209512,9
automatically,-0.1142054,0.013820042,6
improvement,0.102932855,-0.0032652733,5
barton,0.08818549,-0.02575609,9
hollow,0.041516416,-0.019931694,7
desk,0.0992116,-0.026728678,6
sandwich,0.107726865,-0.0077031655,5
beluga,0.23564091,0.006774766,10
lbs,-0.1657951,-0.015815463,6
recommend,-0.07715404,-0.016243856,5
quotables,0.021933999,0.006935121,6
multiple,-0.010854112,0.00018931755,6
donline,-0.12687486,-0.00034419924,6
engineer,0.07870555,-0.0017275568,6
personalized,0.5356665,-0.040866163,14
literally,0.09415957,-0.015642278,8
autocorrect,0.17491508,-0.013911161,7
program,0.20662582,0.019397698,10
intro,0.16596542,-0.042389885,6
sxswaccel,0.079629414,-0.02558156,5
entrepreneur,0.2260481,-0.022359367,7
quote,-0.0025822243,-0.017312225,5
load,0.009575047,-0.0119912345,5
fully,0.17461805,-0.0017691305,7
difference,0.17435046,-0.016447784,7
cheer,-0.054451976,-0.02396589,8
eventseekr,-0.20717396,0.0037142853,7
mission,-0.00961243,-0.012085758,5
popping,0.024788752,0.01962016,8
private,0.055962224,0.005192717,6
takeaway,-0.009057078,-0.018870762,5
heart,0.634935,-0.058872517,16
write,0.055348046,7.974286e-05,5
kinda,0.24821262,-0.017086253,11
wired,0.09704943,0.0071070264,9
refine,-0.07552084,0.0011825588,5
contest,0.16375187,-0.013387059,13
appears,0.23737597,-0.031095317,14
jonathan,-0.03642828,-0.015195565,6
marissagoogle,0.48234296,-0.066257745,28
realized,0.042190373,-0.0029677341,6
quite,0.0097693885,-0.020779327,9
server,0.08820787,-0.022672102,7
virtual,0.15720227,-0.025603915,7
health,0.15011178,-0.00394517,9
utility,-0.062485795,-0.014610736,5
calyp,-0.0879626,0.0077048447,6
mitharvard,-0.0057330336,-0.0016798906,5
style,0.4413072,-0.029556666,12
megastore,-0.045903787,0.01154145,5
online,0.64943516,-0.04634908,20
task,0.01688221,-0.006187946,5
courtesy,-0.050378703,-0.0006371667,5
afar,0.12985921,-0.0073907026,8
baby,0.20486802,-0.030957153,12
west,0.05506622,-0.021764593,10
talented,0.20655583,-0.05246165,5
guest,-0.038019925,-0.028830094,6
bank,0.6392653,-0.022762334,14
bankinnovation,0.116221994,-0.018231956,9
mother,0.0563217,0.008056182,6
generated,0.18772393,-0.02468246,6
recap,0.44061732,-0.013162031,13
project,0.78371745,-0.038862504,27
truck,0.25936386,-0.019097568,10
clever,-0.06991966,-0.017552566,6
correct,-0.032764103,-0.0021167167,5
wrapping,-0.16812225,-0.018047776,5
chief,0.25836942,-0.034250006,6
writing,0.00288569,-0.00891335,5
guard,0.12671392,-0.0452453,13
possible,0.038152855,0.13864407,12
put,-0.0521124,-0.009710403,5
billion,0.23124257,-0.024590576,7
allowing,0.10697112,-0.0049951314,5
trip,0.84748435,-0.044225335,19
museum,0.25132596,-0.02437251,8
innovator,-0.00076696166,-0.0017335953,5
lustre,0.05168895,-0.036812276,13
stumbling,0.039471928,-0.011523051,7
object,0.26247957,0.0019753282,8
rumour,0.021583945,0.1649825,11
valley,0.07714692,0.0035123467,5
branded,0.003027664,-0.0035482605,5
native,0.4781079,-0.04978294,12
hosting,0.030440105,-0.0023015672,7
fuck,-0.013398935,0.0008047522,6
wrap,-0.029463857,-0.02909752,7
arriving,0.06883493,-0.016736507,8
heat,0.59902644,-0.04484205,18
excuse,0.020864742,-0.0108558005,6
side,0.37760857,-0.02243803,12
patio,0.113945924,-0.01453897,7
produced,0.10122121,-0.00045860547,5
latism,0.14480636,-0.0020068449,7
copyright,0.10558508,0.011998594,5
edition,0.019000411,-0.012027084,8
autocorrects,0.12802882,-0.018853754,6
driver,0.28908813,-0.030070053,11
sem,0.23608619,-0.018268704,6
topnews,0.080316655,-0.017701982,6
piece,0.17124309,-0.009858458,8
awesomeness,-0.031962298,0.020065187,5
fashion,0.13785094,-0.015384628,7
mass,0.11543219,-0.019660039,9
cursor,-0.10707889,-0.03371745,6
melissa,-0.13657121,-0.025210556,5
fine,0.060039185,-0.0023360723,6
douche,0.0035943885,0.00831005,7
scene,0.23537314,-0.023346419,11
gallery,0.0053998483,-0.013973952,6
yourmom,0.12364836,-0.001436792,13
charity,0.04315308,0.024056848,6
xperia,0.022800215,0.01413938,6
parking,0.069375284,-0.0020749844,6
fsw,0.12548585,-0.0015087989,8
burn,0.10518349,-0.0057229716,6
optimistic,-0.02677738,-0.018489268,5
awkward,-0.010653006,-0.008014837,5
ausxsw,0.036873974,-0.009983693,6
us,0.58692694,-0.046839036,15
successful,0.09347782,-0.007784369,6
clear,0.20300029,-0.040474437,10
perfect,0.04251342,-0.006773912,8
class,0.11258131,-0.008716529,9
chatting,0.015779186,-0.01319727,5
texting,0.34918666,-0.021559088,13
taste,-0.107851535,-0.021295084,5
saveustechies,-0.008997979,-0.004442732,6
category,-0.044913743,-0.0077642268,5
wilderness,-0.014430314,-0.007822641,5
ventured,0.26148996,0.007744273,7
intel,0.19903988,-6.958971e-05,9
genentech,0.04089708,5.3977798e-05,5
cisco,0.41744155,-0.017765073,8
atari,0.14404471,-0.004286669,6
dynamic,0.058784924,0.008808336,6
top,-0.09816168,0.0013678242,5
googledoodles,0.048015133,0.0076508224,6
voice,0.50620335,-0.024428671,11
regular,0.081252865,-0.024507426,5
bjdproductions,-0.1470974,0.01903517,8
bldg,-0.0803315,-0.0020065245,5
adoption,0.57620716,-0.011951199,12
conversation,0.5277344,0.012562064,14
surrounded,0.16224799,-0.009289568,8
term,0.26296234,0.006464845,9
switch,0.089969404,0.0123359235,7
virgin,0.2724582,-0.011399627,7
roll,0.3563944,-0.024944562,11
trailer,0.060711555,-0.02542725,5
uber,0.012091669,-0.003439552,6
completely,0.07473703,-0.0006780603,5
especially,0.15028663,-0.012312417,7
woah,-0.06689923,0.023364538,6
urinal,0.03766655,0.011029013,5
simply,0.09903938,0.0013966584,6
multi,0.0617339,0.00038574325,6
filling,0.032318316,0.0024897917,5
quickly,0.1986873,-0.0059026894,8
society,-0.039546404,0.008676135,7
number,0.2433779,0.007918773,9
direct,0.05516326,-0.0058447286,6
offering,-0.02483321,-0.01414065,6
discussing,-0.012573246,0.0047051352,5
toast,-0.09572609,0.015439523,5
fest,-0.079289414,-0.0064139497,6
speaker,0.28412616,-0.006310413,8
newest,-0.04720237,0.029174125,5
border,0.029844522,-0.012307834,5
body,-0.05932914,0.0030855406,6
hashtag,0.19814454,-0.011812559,8
anybody,-0.051224805,-0.022200951,10
stuck,-0.067396775,-0.005245623,5
dgtltribe,0.103187546,-0.00791689,7
total,-0.04009307,-0.009035997,6
spoke,-0.059046414,-0.015055084,5
birthday,0.095001906,-0.009173701,7
hisxsw,-0.03158658,0.0096376855,7
appearance,-0.01133647,-0.0023293376,5
broken,0.16989219,0.0033100522,8
vcards,-0.037561953,-0.012798049,6
qrafter,-0.043373447,-0.017304352,7
qrcode,-0.048128188,-0.0037576696,8
madness,-0.026618,-0.006975361,7
hipstamatic,-0.104905255,-0.001882081,6
john,0.49137276,-0.02326725,12
iphones,0.26155362,-0.0121726105,8
shortly,-0.16068181,0.046175163,5
chip,0.022172065,-0.0015749915,5
brings,0.106546424,-0.002715759,6
browsing,0.10876797,0.00053172535,5
self,0.31803587,-0.022105204,8
factor,0.18607911,0.014647979,9
entry,0.5034411,-0.028874543,13
compatible,-0.05753537,-0.011043043,5
position,-0.012867719,-0.008143686,5
hide,0.065741025,-0.0013488776,5
california,0.2037681,-0.026705733,7
seem,0.09981521,0.004957754,8
browserwars,-0.0512793,-0.010183873,7
installing,-0.11169232,-0.0022939292,5
road,0.020197086,-0.0029686268,7
steal,-0.09192169,0.011645838,6
photography,0.17010736,0.0132014975,11
passed,0.030141482,0.0007811186,7
incl,0.12491739,0.0064383475,5
streaming,0.13412367,-0.027611924,14
downstairs,0.10681574,-0.004162719,5
cult,0.023449853,-0.0034109624,5
tyson,0.68339956,-0.027028017,20
pauly,0.046444543,-0.008156863,5
shoe,-0.0064759892,-0.005126494,5
cashmore,0.12539208,-0.004201496,7
dennis,0.21304354,-0.02160048,9
path,0.08342795,-0.002594085,6
mindjet,-0.09745815,-0.0035112237,6
international,0.0014194485,-0.008779574,6
hell,-0.04880149,-0.0074297767,6
ecosystem,0.09909977,-0.026484782,5
bavcid,0.20407599,-0.03866854,13
machine,0.222789,-0.009531728,8
demand,0.18472072,-0.033103522,10
energy,0.18901117,0.0054210415,6
size,0.176784,-0.018310752,9
experiment,0.070395775,-0.009963145,6
deep,0.008929555,-0.017650528,8
viewed,0.024806375,-0.015452197,5
overload,0.029169172,0.038022667,7
ratio,-0.04447307,-0.026261216,7
farmer,-0.091114804,-0.004546893,6
mobilefarm,-0.0376706,-0.00689079,7
panelist,0.032117926,-0.019210301,7
reporting,-0.04573969,0.0438186,6
netflixiphone,-0.094728746,-0.011842094,6
preference,-0.031670798,-0.007582193,7
pitch,-0.0729863,0.0020794852,5
integration,0.10946516,-0.005887929,7
dominance,-0.14109606,-0.010895792,5
option,0.20000723,-0.042423435,10
demoing,-0.035270963,-0.0068663745,5
aron,0.06038522,0.0059518716,7
pilhofer,0.16168532,-0.020274397,7
coolest,-0.07107319,-0.009379334,6
unveiled,-0.1409836,0.021892363,5
kicking,0.077525355,-0.010794182,10
josh,0.31659937,-0.009463475,13
clark,0.19994104,-0.01472564,9
printed,0.1488971,-0.030424815,6
exactly,-0.029869618,-0.013790503,5
pass,0.2205001,-0.026862679,13
afternoon,0.01702096,0.0021847603,5
navigating,-0.02703492,0.00233193,5
mess,-0.07128083,-0.0024392447,5
pull,0.060514115,0.014961576,9
lining,-0.112195,-0.02641304,5
digging,0.008279929,-0.01606582,6
fave,0.011545183,-0.012604652,7
democracy,0.0153134,-0.039613534,6
apis,0.030204913,-0.008123605,5
technical,-0.03226325,0.016143711,5
way,0.04680811,-0.004457063,6
hyatt,0.46505415,-0.00017492019,10
hearing,0.1059403,0.07364864,11
chatter,-0.13000862,0.0278111,5
stats,0.061758358,-0.02449304,9
promote,0.14406234,-0.0030382625,7
kara,0.16103515,-0.006259949,8
swisher,0.12062924,4.0520623e-05,10
anyway,-0.052387595,0.0038326734,5
survived,0.15551743,-0.008438261,6
yellow,0.031129599,-0.0038669656,5
stole,-0.04415769,0.0007745134,5
attended,-0.07276387,0.012894629,5
silly,-0.023821475,0.0061488277,6
lineup,-0.18212023,-0.00046681133,5
academy,0.02908479,-0.0122656645,5
sticker,0.10162421,-0.034064397,11
war,0.26452133,-0.025323126,10
cameron,0.06989889,-0.0024781001,8
sinclair,0.14556073,-0.01870693,8
spearhead,0.153109,-0.021649923,7
opera,0.139985,-0.010218292,6
maps,-0.2431926,-0.011442189,5
domo,0.012785773,-0.026801463,6
photobooth,-0.10396822,-0.035189655,5
pepsicostage,0.04451241,-0.01184045,7
box,0.021340176,-0.0129787605,5
wife,0.08868182,0.012289512,7
applestore,-0.20529518,-0.0068711583,5
sxswparty,-0.068331845,0.00556886,5
playlist,0.18904608,-0.020260004,10
fandango,0.17983213,-0.00091273815,5
celebrating,-0.037042614,0.01058083,5
rate,0.09734323,0.06800703,8
endorsed,0.07050108,0.0126135405,6
bread,-0.039224174,-0.001462659,5
struggle,0.00614404,-0.0016646832,5
lined,-0.075215265,-0.0072627123,6
former,0.09137226,-0.015143901,5
definition,0.049142197,0.005310821,5
error,0.100465395,0.011555146,5
michael,0.1771362,0.013232157,6
timely,-0.09935138,-0.013652944,5
continues,0.014931237,-0.025939457,5
innovation,0.21248372,-0.008433034,10
scrm,0.06512384,-0.0056275846,7
simplicity,-0.066335686,-0.012994364,6
wknd,0.052281205,-0.023802912,7
minor,0.17185481,-0.029234013,6
ability,0.06469249,-0.0019361175,5
policy,0.31093988,0.004058779,8
exploiting,0.11211692,-0.006613558,5
return,0.29640943,-0.0041378,9
imacs,0.12312265,-0.010135199,6
pushio,-0.1287271,0.0038697904,5
blame,0.039793212,-0.01968493,5
doctor,0.06545126,-0.017741371,6
protecting,-0.048214246,-0.023356937,6
immersive,0.06529449,-0.014134042,5
enterprise,-0.045805156,0.005885701,5
accessible,-0.10402405,-0.025517108,5
percent,-0.19392891,-0.018299777,5
devops,0.11366656,-0.014003107,7
complex,0.29464117,-0.010570074,7
honor,-0.092693195,-0.002842029,5
urthots,-0.03834227,-0.016636485,5
mcree,-0.007337333,-0.006877819,5
loom,-0.21171416,0.1410619,7
tweeps,-0.11226181,-0.00076483766,5
tonite,-0.040102545,-0.024947241,6
seenocreepy,-0.13403676,0.0041644275,6
retweet,-0.14054775,-0.013133835,6
deviantart,0.009233555,-0.007056725,6
coupon,0.027803509,-0.027533945,5
acquired,-0.045269903,0.0040813256,5
talent,0.22059986,-0.03689822,5
young,0.26598537,-0.017075501,7
audio,0.06671041,-0.013210712,6
liberty,-0.09406844,-0.00802772,6
sxswpass,-0.15176572,-0.010738046,6
